epoch,training_time,lr,train_loss,train_val_loss,val_val_loss,train_acc,val_acc
epoch_22_2022-09-21 16:07:00,85.85s,0.00010000,0.5917,0.0000,0.4308,0.0000,0.8436
epoch_23_2022-09-21 16:08:33,86.03s,0.00010000,0.5841,0.0000,0.4474,0.0000,0.8320
epoch_24_2022-09-21 16:10:07,85.86s,0.00010000,0.5745,0.0000,0.3931,0.0000,0.8653
epoch_25_2022-09-21 16:11:41,85.91s,0.00010000,0.5528,0.0000,0.3731,0.0000,0.8606
epoch_26_2022-09-21 16:13:14,85.82s,0.00010000,0.5414,0.0000,0.3818,0.0000,0.8610
epoch_27_2022-09-21 16:14:48,85.87s,0.00010000,0.5195,0.0000,0.3739,0.0000,0.8686
epoch_28_2022-09-21 16:16:22,85.86s,0.00010000,0.5117,0.0000,0.3307,0.0000,0.8706
epoch_29_2022-09-21 16:17:55,85.50s,0.00010000,0.5010,0.0000,0.3447,0.0000,0.8694
epoch_30_2022-09-21 16:19:28,85.53s,0.00010000,0.4721,0.0000,0.3376,0.0000,0.8708
epoch_31_2022-09-21 16:21:01,85.58s,0.00001000,0.4685,0.0000,0.2797,0.0000,0.9127
epoch_32_2022-09-21 16:22:35,85.57s,0.00001000,0.4522,0.0000,0.2609,0.0000,0.8993
epoch_33_2022-09-21 16:24:08,85.97s,0.00001000,0.4446,0.0000,0.2666,0.0000,0.9013
epoch_34_2022-09-21 16:25:42,85.45s,0.00001000,0.4430,0.0000,0.2647,0.0000,0.9024
epoch_35_2022-09-21 16:27:16,85.98s,0.00001000,0.4281,0.0000,0.2816,0.0000,0.9006
epoch_36_2022-09-21 16:28:49,85.80s,0.00001000,0.4255,0.0000,0.2974,0.0000,0.8909
epoch_37_2022-09-21 16:30:23,85.49s,0.00001000,0.4306,0.0000,0.2981,0.0000,0.8914
epoch_38_2022-09-21 16:32:18,105.01s,0.00001000,0.4326,0.0000,0.2553,0.0000,0.9057
epoch_39_2022-09-21 16:35:41,191.99s,0.00001000,0.4236,0.0000,0.2714,0.0000,0.9034
epoch_40_2022-09-21 16:39:00,188.36s,0.00001000,0.4296,0.0000,0.2420,0.0000,0.9167
epoch_41_2022-09-21 16:42:19,189.44s,0.00001000,0.4290,0.0000,0.2279,0.0000,0.9192
epoch_42_2022-09-21 16:45:37,188.02s,0.00001000,0.4192,0.0000,0.2365,0.0000,0.9186
epoch_43_2022-09-21 16:47:47,122.08s,0.00001000,0.4173,0.0000,0.2435,0.0000,0.9125
epoch_44_2022-09-21 16:49:21,86.00s,0.00001000,0.4202,0.0000,0.2449,0.0000,0.9120
epoch_45_2022-09-21 16:50:56,86.76s,0.00001000,0.4095,0.0000,0.2625,0.0000,0.9094
epoch_46_2022-09-21 16:52:30,85.81s,0.00001000,0.4042,0.0000,0.2784,0.0000,0.8956
epoch_47_2022-09-21 16:54:04,86.30s,0.00000100,0.4163,0.0000,0.2256,0.0000,0.9129
epoch_48_2022-09-21 16:55:38,86.39s,0.00000100,0.4129,0.0000,0.2196,0.0000,0.9229
epoch_49_2022-09-21 16:58:04,136.82s,0.00000100,0.4122,0.0000,0.2720,0.0000,0.9147
epoch_50_2022-09-21 17:01:25,190.87s,0.00000100,0.4129,0.0000,0.2157,0.0000,0.9211
epoch_51_2022-09-21 17:02:59,86.14s,0.00000100,0.4094,0.0000,0.2503,0.0000,0.9085
epoch_52_2022-09-21 17:04:32,85.85s,0.00000100,0.4006,0.0000,0.2768,0.0000,0.8937
epoch_53_2022-09-21 17:06:06,85.87s,0.00000100,0.3989,0.0000,0.2502,0.0000,0.9089
epoch_54_2022-09-21 17:07:40,85.83s,0.00000100,0.3924,0.0000,0.2748,0.0000,0.8961
epoch_55_2022-09-21 17:09:13,85.56s,0.00000100,0.4105,0.0000,0.2231,0.0000,0.9171
epoch_56_2022-09-21 17:10:47,85.93s,0.00000100,0.4112,0.0000,0.2797,0.0000,0.8975
epoch_57_2022-09-21 17:12:21,85.89s,0.00000100,0.4125,0.0000,0.2295,0.0000,0.9204
epoch_58_2022-09-21 17:13:54,85.86s,0.00000100,0.4130,0.0000,0.2587,0.0000,0.9085
epoch_59_2022-09-21 17:15:27,85.26s,0.00000100,0.4076,0.0000,0.2345,0.0000,0.9145
epoch_60_2022-09-21 17:17:01,85.70s,0.00000100,0.4086,0.0000,0.2323,0.0000,0.9150
epoch_61_2022-09-21 17:18:34,85.39s,0.00000100,0.4007,0.0000,0.2561,0.0000,0.9094
epoch_62_2022-09-21 17:20:07,85.22s,0.00000100,0.4083,0.0000,0.2373,0.0000,0.9210
epoch_63_2022-09-21 17:21:41,85.83s,0.00000010,0.4186,0.0000,0.2384,0.0000,0.9172
epoch_64_2022-09-21 17:23:14,85.32s,0.00000010,0.4026,0.0000,0.2345,0.0000,0.9134
epoch_65_2022-09-21 17:24:47,85.77s,0.00000010,0.3962,0.0000,0.2724,0.0000,0.8993
epoch_66_2022-09-21 17:26:21,85.80s,0.00000010,0.4051,0.0000,0.2351,0.0000,0.9144
epoch_67_2022-09-21 17:27:55,86.04s,0.00000010,0.3984,0.0000,0.2612,0.0000,0.9108
epoch_68_2022-09-21 17:29:28,85.81s,0.00000010,0.4117,0.0000,0.2394,0.0000,0.9201
epoch_69_2022-09-21 17:31:02,85.84s,0.00000010,0.4172,0.0000,0.2263,0.0000,0.9237
epoch_70_2022-09-21 17:32:35,85.48s,0.00000010,0.4105,0.0000,0.2299,0.0000,0.9228
epoch_71_2022-09-21 17:34:09,85.69s,0.00000010,0.4030,0.0000,0.2210,0.0000,0.9157
epoch_72_2022-09-21 17:35:42,85.42s,0.00000010,0.4007,0.0000,0.2623,0.0000,0.9123
epoch_73_2022-09-21 17:37:15,85.40s,0.00000010,0.4062,0.0000,0.2330,0.0000,0.9237
epoch_74_2022-09-21 17:38:49,85.58s,0.00000010,0.4117,0.0000,0.2481,0.0000,0.9108
epoch_75_2022-09-21 17:40:22,85.80s,0.00000010,0.4009,0.0000,0.2625,0.0000,0.9100
epoch_76_2022-09-21 17:41:55,85.45s,0.00000010,0.4093,0.0000,0.2344,0.0000,0.9117
epoch_77_2022-09-21 17:43:29,85.51s,0.00000010,0.4013,0.0000,0.2223,0.0000,0.9176
epoch_78_2022-09-21 17:45:02,85.64s,0.00000010,0.3957,0.0000,0.2703,0.0000,0.8984
epoch_79_2022-09-21 17:46:37,86.96s,0.00000001,0.3975,0.0000,0.2184,0.0000,0.9176
epoch_80_2022-09-21 17:48:11,86.50s,0.00000001,0.4051,0.0000,0.2220,0.0000,0.9233
epoch_81_2022-09-21 17:49:46,87.14s,0.00000001,0.4027,0.0000,0.2579,0.0000,0.9108
epoch_82_2022-09-21 17:51:21,86.78s,0.00000001,0.4019,0.0000,0.2563,0.0000,0.9108
epoch_83_2022-09-21 17:52:55,86.12s,0.00000001,0.3994,0.0000,0.2420,0.0000,0.9206
epoch_84_2022-09-21 17:54:29,85.97s,0.00000001,0.4160,0.0000,0.2358,0.0000,0.9108
